id,carat,cut,color,clarity,depth,table,x,y,z,price
51209,2.01,Good,E,SI2,63.2,59.0,8.03,7.95,5.04,17640
42042,0.33,Ideal,G,VVS1,61.8,55.0,4.44,4.48,2.76,965
132763,0.72,Good,G,SI2,63.6,59.0,5.68,5.74,3.62,1933
7921,0.51,Ideal,F,VVS2,62.5,56.0,5.12,5.14,3.2,2333
9534,1.06,Very Good,E,SI1,61.9,58.0,6.58,6.56,4.06,5408
161942,0.51,Ideal,E,VS2,61.1,57.0,5.12,5.09,3.12,1629
133662,0.9,Very Good,I,SI1,60.6,63.0,6.16,6.21,3.75,2960
33124,0.9,Ideal,G,SI1,62.1,57.0,6.19,6.13,3.83,4155
164835,1.01,Premium,J,SI2,62.3,60.0,6.39,6.33,3.98,3171
4616,0.32,Ideal,H,VS2,61.4,56.0,4.41,4.42,2.71,505
175067,0.34,Premium,D,VS1,59.4,59.0,4.51,4.55,2.7,879
72848,0.97,Good,F,SI2,64.3,62.0,6.31,6.26,4.06,3443
20575,0.29,Very Good,H,VVS2,61.7,55.0,4.27,4.31,2.64,541
97074,0.5,Very Good,G,SI1,63.2,58.0,5.07,5.1,3.21,1153
101092,0.54,Ideal,D,VS1,60.0,60.0,5.3,5.26,3.17,2039
179188,1.26,Ideal,H,VS2,61.0,56.0,7.0,6.97,4.28,8596
149631,1.02,Premium,E,SI1,62.2,60.0,6.43,6.38,3.99,5799
156850,0.51,Ideal,G,SI2,61.3,56.0,5.13,5.17,3.16,1103
5335,0.39,Ideal,G,SI1,62.3,55.0,4.68,4.72,2.93,716
63394,0.7,Very Good,E,VS2,62.0,59.0,5.71,5.75,3.55,3073
10190,0.4,Ideal,E,SI2,62.2,55.0,4.72,4.73,2.94,651
82753,0.71,Ideal,E,VS2,62.1,56.0,5.7,5.73,3.55,3082
180269,1.25,Ideal,G,SI2,61.8,56.0,6.93,6.95,4.29,6503
152537,0.31,Premium,G,VVS1,62.3,58.0,4.36,4.39,2.72,798
27156,0.51,Ideal,E,SI1,60.7,57.0,5.16,5.19,3.14,1576
178759,1.0,Ideal,D,SI2,62.9,55.0,6.36,6.27,3.98,3800
161613,0.7,Ideal,G,VS1,60.8,59.0,5.75,5.79,3.51,2895
40963,0.4,Premium,E,SI1,62.6,58.0,4.72,4.68,2.94,800
152309,1.04,Premium,F,SI2,60.8,60.0,6.58,6.52,3.98,4360
151566,0.42,Ideal,E,VVS2,62.5,56.0,4.75,4.78,2.98,1262
179351,0.32,Ideal,G,IF,61.8,55.0,4.42,4.45,2.74,954
78554,1.12,Premium,F,SI2,61.1,59.0,6.69,6.63,4.08,4961
30006,0.41,Ideal,E,VS2,60.6,56.0,4.79,4.82,2.91,935
10607,0.31,Ideal,G,VVS1,62.3,54.0,4.39,4.36,2.72,789
52996,0.41,Ideal,G,IF,60.8,56.0,4.79,4.81,2.93,1361
14705,1.01,Premium,F,SI1,59.9,61.0,6.52,6.47,3.89,5290
96161,0.9,Premium,F,SI2,62.6,58.0,6.1,6.06,3.82,3084
23304,1.22,Ideal,G,SI1,61.2,57.0,6.89,6.92,4.23,6887
142346,0.9,Very Good,H,VS1,62.3,57.0,6.13,6.21,3.85,4222
67296,0.5,Ideal,D,VS2,60.5,57.0,5.14,5.16,3.13,1785
78508,0.32,Premium,F,SI2,61.1,59.0,4.39,4.44,2.7,421
69616,2.03,Ideal,I,SI1,61.6,56.0,8.09,8.17,5.01,16575
152088,1.54,Ideal,H,SI2,62.2,60.0,7.36,7.3,4.56,7324
115162,0.78,Ideal,I,VS2,61.9,54.0,5.93,5.96,3.67,3017
16186,0.5,Good,F,VS1,60.7,62.0,5.11,5.07,3.09,1695
105311,0.3,Very Good,D,SI1,63.1,59.0,4.23,4.26,2.69,471
191501,0.53,Premium,F,SI1,60.0,59.0,5.2,5.28,3.14,1421
186213,0.43,Ideal,F,VS1,61.4,56.0,4.86,4.9,2.99,1160
79880,0.27,Premium,H,VVS2,61.8,59.0,4.14,4.18,2.58,577
42417,1.5,Good,E,VVS2,60.4,60.0,7.23,7.35,4.41,12897
290,0.7,Very Good,G,VS2,60.6,60.0,5.72,5.75,3.47,2507
860,1.05,Ideal,F,SI2,60.9,56.0,6.6,6.54,3.99,3796
31980,0.32,Ideal,H,SI1,62.4,54.0,4.38,4.4,2.74,432
139895,0.71,Premium,F,VS2,62.2,56.0,5.75,5.7,3.55,1971
36979,0.35,Ideal,E,VS1,61.5,56.0,4.53,4.56,2.79,905
19806,1.5,Very Good,H,VS1,63.1,56.0,7.28,7.25,4.59,10682
173560,0.31,Ideal,E,SI1,61.5,55.0,4.36,4.39,2.69,532
33941,0.33,Very Good,G,VS2,62.3,55.0,4.42,4.47,2.77,566
789,0.31,Ideal,I,VS2,62.1,57.0,4.31,4.34,2.69,463
62977,1.23,Premium,H,VS2,62.0,58.0,6.89,6.83,4.25,6236
101795,1.01,Ideal,G,SI1,61.7,57.0,6.4,6.46,3.97,5040
171223,1.22,Premium,H,VS1,62.5,58.0,6.81,6.76,4.24,7389
141406,0.54,Ideal,F,SI1,61.5,55.0,5.25,5.28,3.25,1330
91580,0.3,Ideal,E,VS2,62.7,54.0,4.27,4.3,2.69,633
60252,1.03,Ideal,H,SI2,61.8,57.0,6.48,6.52,4.01,4078
169967,1.51,Premium,H,VS1,62.6,60.0,7.38,7.3,4.58,11351
53570,0.3,Ideal,H,VVS1,62.0,54.4,4.3,4.32,2.68,678
106493,1.0,Premium,I,SI1,61.3,58.0,6.45,6.41,3.94,4193
69260,0.5,Ideal,G,SI2,61.2,57.0,5.11,5.15,3.13,957
82624,0.3,Ideal,I,VS1,61.9,56.0,4.3,4.32,2.67,608
86639,1.01,Very Good,G,VS2,63.5,58.0,6.41,6.35,4.05,6449
168462,1.01,Premium,I,SI2,62.5,60.0,6.39,6.35,3.98,3558
110083,0.55,Ideal,G,SI2,62.2,56.0,5.27,5.2,3.25,1235
